ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score
014950,삼익제약,,4290,12.8,9.8,24.8,-82.9,15.8,1.9,-35.4,-57.1,-30.0,-36.5,,0.68,25050,3705,5,False,True,False,1166583,3494303,101.7,47.3,274.1,0.33,7,False,True,False,True,5일선회복/거래량동반양봉,80.1,-0.7,0.3,9.5,-13.8,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,100.1,91.1
043260,성호전자,,20100,31.9,15.0,27.6,-66.3,1868.7,7.5,-50.5,-58.1,-23.5,-44.2,-12.4,0.64,59600,1021,10,False,True,True,1910359,2835953,353.2,382.8,769.2,0.67,6,False,True,True,False,5일선회복/+3%반등,74.9,0.9,-16.0,691.0,-316.1,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,98.9,89.9
160190,하이젠알앤엠,,16350,33.2,23.1,20.9,-82.1,11.9,-2.1,-41.2,-56.5,-18.3,-42.6,-65.9,0.75,91200,14610,10,False,True,True,68259,75497,9.3,11.2,15.5,0.9,0,False,False,False,False,-,73.6,0.4,1.3,25.4,1.7,True,15,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,98.6,89.6
123010,알엔티엑스,,1554,25.2,21.0,19.1,-50.4,138.3,-10.7,-39.7,55.2,-22.1,-24.9,13.0,2.3,3135,652,5,False,True,False,720409,660652,22.5,11.1,13.7,1.09,7,False,False,True,True,+3%반등/거래량동반양봉,86.1,0.0,0.0,6.8,0.0,True,0,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,98.1,89.1
209640,와이제이링크,,3375,30.3,18.0,19.4,-67.4,41.2,-0.1,-32.0,-19.8,-14.6,-43.0,-25.3,0.2,10350,2390,10,False,True,True,302626,905121,6.4,10.2,39.0,0.33,0,False,False,False,False,-,79.8,1.5,-0.0,8.1,17.5,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,97.8,88.8
456160,지투지바이오,,32650,37.8,21.3,23.7,-73.7,18.4,1.9,-32.9,-53.2,-12.9,-36.3,-54.1,0.47,124000,27581,10,False,True,True,157558,182308,26.7,49.8,70.6,0.86,6,False,True,True,False,5일선회복/+3%반등,66.0,16.1,4.1,72.8,-51.4,True,15,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,97.0,88.0
466100,클로봇,,25100,36.4,29.0,24.6,-69.5,57.5,2.4,-31.8,-41.6,-12.2,-32.4,-47.7,0.56,82300,15940,10,False,True,True,164590,199532,28.4,41.4,58.9,0.82,6,False,True,True,False,5일선회복/+3%반등,65.8,15.4,1.0,110.4,41.6,True,15,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,96.8,87.8
035290,골드앤에스,,1500,30.3,28.9,10.3,-72.0,28.6,-23.9,-41.7,-45.4,-26.2,-44.4,-53.3,1.62,5355,1166,5,True,False,False,116633,40301,1.0,1.7,0.7,2.89,0,False,False,False,False,-,83.8,0.9,0.0,0.9,-0.0,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,96.8,87.8
218410,RFHIC,,51200,34.6,39.0,26.8,-59.7,122.6,3.6,-38.2,-45.4,-14.2,-35.2,-10.3,1.04,126900,23000,15,True,True,True,411021,302323,161.1,202.6,178.1,1.36,6,False,True,True,False,5일선회복/+3%반등,67.6,232.9,-242.5,594.7,-296.0,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,96.6,87.6
486990,노타,,17930,37.4,19.4,20.5,-72.5,10.8,-0.6,-34.6,-44.2,-12.8,-33.3,,0.7,65300,16180,10,False,True,True,125922,183586,22.6,22.5,39.1,0.69,3,False,True,False,False,5일선회복,68.4,10.2,2.0,15.6,-29.2,True,15,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,96.4,87.4
065350,신성델타테크,,28800,36.0,23.8,30.9,-65.3,7.3,4.3,-31.2,-48.4,-10.5,-29.3,-48.1,0.43,83000,26850,10,False,True,True,147136,205405,26.0,41.9,64.0,0.72,6,False,True,True,False,5일선회복/+3%반등,65.2,10.1,0.4,42.7,43.1,True,15,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,96.2,87.2
321820,아티스트컴퍼니,,2135,33.6,17.6,23.4,-74.4,5.2,-3.4,-35.3,-55.9,-15.7,-35.2,-47.9,0.89,8340,2030,10,False,True,True,48256,73469,1.4,1.0,1.9,0.66,4,False,False,False,True,거래량동반양봉,73.3,0.9,0.0,2.8,0.0,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,95.3,86.3
056090,시지메드텍,,1057,28.5,23.8,32.5,-70.3,15.8,2.5,-25.6,-48.3,-10.0,-23.4,-32.1,0.11,3555,913,10,False,True,True,842810,3264509,3.8,8.9,41.7,0.26,6,False,True,True,False,5일선회복/+3%반등,71.3,5.8,-0.0,-50.3,3.2,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,95.3,86.3
317870,엔바이오니아,,3825,28.9,18.6,18.8,-79.1,8.1,-9.0,-31.5,-56.6,-14.1,-30.7,-60.4,1.38,18260,3540,5,True,False,False,34862,22363,1.2,1.3,1.0,1.56,0,False,False,False,False,-,82.2,1.0,-0.6,1.8,-0.5,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,95.2,86.2
136150,원일티엔아이,,7550,34.7,12.1,13.5,-74.1,8.8,-6.6,-39.5,-54.4,-23.3,-38.4,-57.1,0.3,29200,6940,10,False,True,True,28924,41141,0.9,2.2,4.1,0.7,0,False,False,False,False,-,77.0,2.4,-0.1,1.0,-0.1,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,95.0,86.0
141080,리가켐바이오,,103700,32.8,7.2,8.3,-53.9,5.5,-12.3,-29.0,-42.7,-21.8,-29.1,-38.3,0.53,225000,98300,5,False,True,False,438135,513850,286.0,482.4,694.8,0.85,0,False,False,False,False,-,82.0,258.4,-71.9,-703.6,222.0,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,95.0,86.0
317770,엑스페릭스,,2245,28.6,21.6,8.3,-52.6,6.4,-3.2,-14.0,-29.2,-9.4,-22.3,-28.3,1.21,4735,2110,10,False,True,True,144942,213452,5.8,3.3,5.4,0.68,0,False,False,False,False,-,76.8,0.5,0.0,-2.1,0.0,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,94.8,85.8
365340,성일하이텍,,32950,29.7,19.2,19.4,-61.5,8.2,-3.7,-38.3,-48.5,-16.6,-38.1,-36.7,1.31,85500,30450,5,False,True,False,59701,49922,21.9,19.9,19.9,1.2,0,False,False,False,False,-,81.5,16.3,-37.9,65.9,-123.3,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,94.5,85.5
488280,에스투더블유,,9880,32.5,28.6,28.1,-75.3,12.1,4.0,-36.3,-38.4,-15.0,-44.6,,0.24,40000,8810,10,False,True,True,43130,100603,2.5,4.2,12.9,0.43,6,False,True,True,False,5일선회복/+3%반등,70.4,1.7,-0.5,14.5,-5.2,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,94.4,85.4
027360,아주IB투자,,3720,36.9,26.2,24.2,-81.4,94.5,0.1,-49.2,-57.3,-19.4,-61.4,-38.1,0.47,19950,1913,10,False,True,True,1219130,2287647,37.1,45.0,118.4,0.53,3,False,True,False,False,5일선회복,65.9,5.1,1.0,170.6,-13.1,True,15,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,93.9,84.9
082920,비츠로셀,,28900,30.4,18.7,16.0,-57.4,129.5,-8.1,-34.0,-34.6,-19.6,-37.1,-1.0,0.65,67800,12591,5,False,True,False,355993,349054,64.4,103.6,125.1,1.02,0,False,False,False,False,-,80.8,20.6,-17.9,241.3,-42.0,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,93.8,84.8
123840,뉴온,,2015,31.6,8.6,29.6,-89.6,3.9,0.5,-38.2,-68.9,-14.7,-40.9,-76.4,0.31,19459,1940,10,True,True,False,118679,47356,0.3,2.6,1.1,2.51,0,False,False,False,False,-,75.8,0.1,0.0,0.3,0.0,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,93.8,84.8
069410,엔텔스,,2940,29.3,20.6,13.4,-52.6,5.0,-5.0,-27.0,-48.8,-10.7,-26.6,-37.5,0.48,6200,2800,5,True,False,False,29894,21910,0.3,0.9,0.7,1.36,0,False,False,False,False,-,80.5,1.2,-0.0,1.4,-0.0,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,93.5,84.5
229000,젠큐릭스,,1653,31.7,23.9,23.8,-77.4,19.4,6.4,-28.1,-34.7,-15.3,-31.0,-23.4,0.58,7320,1385,10,False,True,True,155664,717268,4.0,2.5,16.8,0.22,10,False,True,True,True,5일선회복/+3%반등/거래량동반양봉,73.5,-0.1,-0.0,0.6,0.0,True,0,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,93.5,84.5
358570,지아이이노베이션,,7620,31.1,13.4,18.5,-66.3,7.9,-4.7,-38.0,-42.5,-21.0,-35.4,-49.1,0.47,22600,7060,5,False,True,False,371539,561660,20.0,29.0,56.2,0.66,0,False,False,False,False,-,80.1,5.2,-5.0,42.1,-132.3,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,93.1,84.1
131970,두산테스나,,86900,32.1,12.0,15.7,-55.9,227.3,-4.2,-40.8,-11.1,-19.8,-36.4,5.9,0.57,196900,26550,5,False,True,False,228463,303603,149.8,212.3,335.7,0.75,0,False,False,False,False,-,80.1,75.7,-110.5,1193.3,-806.2,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,93.1,84.1
321370,센서뷰,,1492,31.5,10.4,20.0,-71.8,66.5,-3.7,-39.7,-62.0,-18.3,-42.8,-31.6,0.7,5297,896,5,False,True,False,594365,1442803,15.2,9.2,30.0,0.41,0,False,False,False,False,-,79.7,2.2,0.0,2.0,-1.7,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,92.7,83.7
196170,알테오젠,,276500,33.7,17.7,2.5,-51.4,9.3,-7.8,-25.9,-21.7,-17.2,-19.9,-32.7,0.58,569000,253000,5,False,True,False,657664,533096,863.8,1927.7,1781.1,1.23,0,False,False,False,False,-,79.5,44.0,-648.2,-741.8,1089.2,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,92.5,83.5
100790,미래에셋벤처투자,,15550,35.0,26.3,24.9,-78.0,163.6,3.0,-47.8,-48.1,-16.2,-58.1,-32.3,0.31,70700,5900,10,False,True,True,363317,870630,37.5,56.3,185.0,0.42,6,False,True,True,False,5일선회복/+3%반등,68.5,18.5,-2.9,414.0,22.0,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,92.5,83.5
382900,범한퓨얼셀,,15250,33.5,6.3,13.9,-65.5,5.8,-8.4,-50.7,-45.8,-30.9,-43.8,-48.3,0.44,44200,14420,5,False,True,False,72264,78389,5.3,11.4,16.9,0.92,0,False,False,False,False,-,79.2,9.3,-6.4,-4.3,5.0,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,92.2,83.2
389500,에스비비테크,,33850,36.0,25.4,23.5,-70.6,82.0,1.5,-43.8,-33.1,-15.8,-44.0,-30.4,0.48,115000,18600,10,False,True,True,51365,88558,14.5,17.1,37.9,0.58,6,False,True,True,False,5일선회복/+3%반등,67.8,-6.6,2.0,65.5,-63.7,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,91.8,82.8
294140,레몬,,2095,31.9,7.6,20.3,-77.9,3.2,-1.9,-29.6,-39.5,-11.6,-20.3,-58.3,0.42,9500,2030,5,False,True,False,35023,40768,0.4,0.7,1.0,0.86,0,False,False,False,False,-,78.8,0.2,0.0,-0.6,-0.0,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,91.8,82.8
161580,필옵틱스,,30250,34.2,32.3,26.8,-53.4,13.9,6.3,-29.4,-22.9,-11.9,-28.4,-30.5,0.58,64900,26550,10,False,True,True,142718,180982,32.3,41.7,64.3,0.79,6,False,True,True,False,5일선회복/+3%반등,67.7,3.1,-0.9,-17.2,37.8,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,91.7,82.7
0004V0,엔비알모션,,5380,35.9,5.4,6.8,-81.9,3.3,-16.5,-51.8,-72.9,-25.1,-54.6,,1.05,29700,5210,5,True,False,False,285094,189162,10.5,16.5,13.7,1.51,0,False,False,False,False,-,78.7,17.6,-30.5,35.4,-32.2,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,91.7,82.7
475400,씨메스로보틱스,,15970,34.8,25.4,20.9,-66.0,11.6,-0.4,-35.2,-44.9,-13.6,-35.5,-48.8,0.71,46950,14310,10,False,True,True,38735,42468,4.8,6.3,8.0,0.91,3,False,False,True,False,+3%반등,70.6,6.3,-5.5,22.6,-14.6,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,91.6,82.6
455900,엔젤로보틱스,,17150,40.0,26.9,27.3,-61.0,9.2,7.3,-30.1,-35.6,-10.0,-27.9,-39.9,0.53,43950,15700,10,False,True,True,44285,54690,5.0,7.6,10.6,0.81,6,False,True,True,False,5일선회복/+3%반등,59.9,0.1,0.9,5.9,-5.6,True,15,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,90.9,81.9
444530,심플랫폼,,4675,32.7,33.0,28.2,-69.3,11.3,5.1,-34.0,-31.4,-12.5,-39.5,-42.3,0.29,15230,4200,10,False,True,True,13988,24556,0.3,0.7,1.4,0.57,3,False,False,True,False,+3%반등,69.7,0.1,0.0,-0.2,-0.1,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,90.7,81.7
043710,코스리거글로벌,,3235,20.0,41.1,6.3,-53.7,13.9,-11.6,-18.1,-24.2,-11.2,-18.0,-24.2,1.23,6985,2840,5,True,False,False,16310,6925,0.3,0.5,0.2,2.36,0,False,False,False,False,-,77.7,0.1,0.0,0.1,0.0,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,90.7,81.7
225430,케이엠제약,,1387,33.7,35.5,26.3,-79.8,26.2,-0.3,-30.8,-40.0,-14.2,-38.7,-48.7,1.12,6850,1099,10,False,True,True,95794,99497,1.6,1.2,1.6,0.96,3,False,True,False,False,5일선회복,69.5,0.1,-0.0,0.5,-0.0,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,90.5,81.5
474650,링크솔루션,,23650,34.7,17.6,21.7,-74.7,42.2,-0.8,-44.7,-59.6,-17.9,-41.7,-51.3,0.31,93300,16630,10,False,True,True,26777,49513,3.7,6.4,15.1,0.54,0,False,False,False,False,-,72.4,3.9,-1.3,47.8,-2.8,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,90.4,81.4
105330,케이엔더블유,,6170,22.3,5.5,20.4,-45.9,50.5,-1.6,-33.3,-28.2,-18.8,-29.6,-10.7,0.22,11400,4100,10,False,True,True,49302,104852,1.5,3.1,8.0,0.47,0,False,False,False,False,-,80.2,-0.3,-0.0,9.1,-0.0,True,0,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,90.2,81.2
462350,이노스페이스,,6720,30.8,26.6,26.8,-67.7,24.7,1.8,-45.5,-46.2,-17.4,-38.7,-41.7,0.65,20808,5391,10,False,True,True,333857,401581,17.8,22.3,33.7,0.83,6,False,True,True,False,5일선회복/+3%반등,73.9,-4.1,-11.8,6.8,-120.9,True,0,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,89.9,80.9
048410,현대바이오,,6800,36.6,22.9,16.1,-68.4,53.0,-1.9,-28.9,-49.5,-12.6,-31.7,-26.0,0.76,21500,4445,5,False,True,False,907581,856450,44.2,62.5,67.3,1.06,0,False,False,False,False,-,69.9,19.1,3.1,89.5,45.3,True,15,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,89.9,80.9
221800,지구홀딩스,,5250,35.0,21.7,26.7,-84.0,79.8,-4.5,-39.0,-70.0,-12.0,-44.5,-45.9,0.42,32800,2920,10,False,True,True,42555,71269,1.6,2.2,4.5,0.6,3,False,True,False,False,5일선회복,68.9,0.6,0.0,13.3,-0.0,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,89.9,80.9
476040,오가노이드사이언스,,7850,35.7,26.8,21.1,-83.8,13.8,-2.4,-35.3,-64.9,-14.6,-40.0,-71.3,0.72,48500,6900,10,False,True,True,39998,37686,2.1,3.1,3.5,1.06,3,False,True,False,False,5일선회복,68.8,0.8,-0.0,9.5,-0.1,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,89.8,80.8
062970,한국첨단소재,,1162,41.4,40.7,32.7,-77.0,20.3,12.5,-42.3,-71.7,-11.3,-46.3,-44.1,3.14,5050,966,15,True,True,True,2982187,1765834,65.5,34.5,23.7,1.69,10,False,True,True,True,5일선회복/+3%반등/거래량동반양봉,64.8,-4.4,-0.0,20.1,-0.1,True,0,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,89.8,80.8
417200,LS머트리얼즈,,12400,37.7,22.1,24.2,-62.1,35.4,3.1,-31.0,-39.2,-12.3,-33.2,-23.0,0.91,32725,9160,10,False,True,True,639455,750242,84.8,77.7,109.3,0.85,6,False,True,True,False,5일선회복/+3%반등,65.7,22.7,-7.4,93.5,22.1,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,89.7,80.7
336680,탑런토탈솔루션,,2420,33.8,14.1,3.9,-54.2,2.8,-7.6,-19.6,-37.2,-10.0,-21.9,-37.1,0.73,5280,2355,5,True,False,False,37430,24209,0.4,0.9,0.6,1.55,0,False,False,False,False,-,76.5,1.4,0.0,2.2,-0.0,True,8,약세,-9,-7,0,-2,-21.1,-23.3,1479.45,,-3.78,-4374.0,-4374.0,-4374.0,10,10,1.0,89.5,80.5
