name,mode,date,ticker
R1_amt,causal_uncapped,20241002,089030
R1_amt,causal_uncapped,20241002,053030
R1_amt,causal_uncapped,20241002,007660
R1_amt,causal_uncapped,20241002,234690
R1_amt,causal_uncapped,20241002,257720
R1_amt,causal_uncapped,20241002,042700
R1_amt,causal_uncapped,20241002,087010
R1_amt,causal_uncapped,20241002,036460
R1_amt,causal_uncapped,20241002,232140
R1_amt,original,20241101,310210
R1_amt,original,20241101,323280
R1_amt,original,20241101,087010
R1_amt,original,20241101,314930
R1_amt,original,20241101,000520
R1_amt,original,20241101,003350
R1_amt,original,20241101,036560
R1_amt,original,20241101,067080
R1_amt,original,20241101,950210
R1_amt,original,20241101,267260
R1_amt,original,20241101,000100
R1_amt,original,20241101,402340
R1_amt,original,20241101,000150
R1_amt,original,20241101,000660
R1_amt,original,20241101,007110
R1_amt,original,20241101,007660
R1_amt,original,20241101,003160
R1_amt,original,20241101,103590
R1_amt,original,20241101,257720
R1_amt,original,20241101,089030
R1_amt,causal_uncapped,20241101,310210
R1_amt,causal_uncapped,20241101,323280
R1_amt,causal_uncapped,20241101,087010
R1_amt,causal_uncapped,20241101,314930
R1_amt,causal_uncapped,20241101,000520
R1_amt,causal_uncapped,20241101,003350
R1_amt,causal_uncapped,20241101,036560
R1_amt,causal_uncapped,20241101,067080
R1_amt,causal_uncapped,20241101,950210
R1_amt,causal_uncapped,20241101,267260
R1_amt,causal_uncapped,20241101,000100
R1_amt,causal_uncapped,20241101,402340
R1_amt,causal_uncapped,20241101,000150
R1_amt,causal_uncapped,20241101,000660
R1_amt,causal_uncapped,20241101,007110
R1_amt,causal_uncapped,20241101,007660
R1_amt,causal_uncapped,20241101,003160
R1_amt,causal_uncapped,20241101,103590
R1_amt,causal_uncapped,20241101,257720
R1_amt,causal_uncapped,20241101,089030
R1_amt,original,20241202,007390
R1_amt,original,20241202,310210
R1_amt,original,20241202,267260
R1_amt,original,20241202,001380
R1_amt,original,20241202,323280
R1_amt,original,20241202,000100
R1_amt,original,20241202,051980
R1_amt,original,20241202,000810
R1_amt,original,20241202,010130
R1_amt,original,20241202,010120
R1_amt,original,20241202,087010
R1_amt,original,20241202,100840
R1_amt,original,20241202,039610
R1_amt,original,20241202,402340
R1_amt,original,20241202,089030
R1_amt,original,20241202,000660
R1_amt,original,20241202,257720
R1_amt,original,20241202,314930
R1_amt,original,20241202,034020
R1_amt,original,20241202,000250
R1_amt,causal_uncapped,20241202,007390
R1_amt,causal_uncapped,20241202,310210
R1_amt,causal_uncapped,20241202,267260
R1_amt,causal_uncapped,20241202,001380
R1_amt,causal_uncapped,20241202,323280
R1_amt,causal_uncapped,20241202,000100
R1_amt,causal_uncapped,20241202,051980
R1_amt,causal_uncapped,20241202,000810
R1_amt,causal_uncapped,20241202,010130
R1_amt,causal_uncapped,20241202,010120
R1_amt,causal_uncapped,20241202,087010
R1_amt,causal_uncapped,20241202,100840
R1_amt,causal_uncapped,20241202,039610
R1_amt,causal_uncapped,20241202,402340
R1_amt,causal_uncapped,20241202,089030
R1_amt,causal_uncapped,20241202,000660
R1_amt,causal_uncapped,20241202,257720
R1_amt,causal_uncapped,20241202,314930
R1_amt,causal_uncapped,20241202,034020
R1_amt,causal_uncapped,20241202,000250
R1_amt,original,20250102,018290
R1_amt,original,20250102,200350
R1_amt,original,20250102,115500
R1_amt,original,20250102,100840
R1_amt,original,20250102,267260
R1_amt,original,20250102,010130
R1_amt,original,20250102,310210
R1_amt,original,20250102,007390
R1_amt,original,20250102,001380
R1_amt,original,20250102,097230
R1_amt,original,20250102,323280
R1_amt,original,20250102,123330
R1_amt,original,20250102,255220
R1_amt,original,20250102,051980
R1_amt,original,20250102,000100
R1_amt,original,20250102,206560
R1_amt,original,20250102,010120
R1_amt,original,20250102,042660
R1_amt,original,20250102,288330
R1_amt,original,20250102,003230
R1_amt,causal_uncapped,20250102,018290
R1_amt,causal_uncapped,20250102,200350
R1_amt,causal_uncapped,20250102,115500
R1_amt,causal_uncapped,20250102,100840
R1_amt,causal_uncapped,20250102,267260
R1_amt,causal_uncapped,20250102,010130
R1_amt,causal_uncapped,20250102,310210
R1_amt,causal_uncapped,20250102,007390
R1_amt,causal_uncapped,20250102,001380
R1_amt,causal_uncapped,20250102,097230
R1_amt,causal_uncapped,20250102,323280
R1_amt,causal_uncapped,20250102,123330
R1_amt,causal_uncapped,20250102,255220
R1_amt,causal_uncapped,20250102,051980
R1_amt,causal_uncapped,20250102,000100
R1_amt,causal_uncapped,20250102,206560
R1_amt,causal_uncapped,20250102,010120
R1_amt,causal_uncapped,20250102,042660
R1_amt,causal_uncapped,20250102,288330
R1_amt,causal_uncapped,20250102,003230
R1_amt,original,20250203,042660
R1_amt,original,20250203,103590
R1_amt,original,20250203,000500
R1_amt,original,20250203,018290
R1_amt,original,20250203,097230
R1_amt,original,20250203,035510
R1_amt,original,20250203,100840
R1_amt,original,20250203,356680
R1_amt,original,20250203,115500
R1_amt,original,20250203,004870
R1_amt,original,20250203,267260
R1_amt,original,20250203,310210
R1_amt,original,20250203,323280
R1_amt,original,20250203,200350
R1_amt,original,20250203,000100
R1_amt,original,20250203,229640
R1_amt,original,20250203,007390
R1_amt,original,20250203,158430
R1_amt,original,20250203,000250
R1_amt,original,20250203,255220
R1_amt,causal_uncapped,20250203,042660
R1_amt,causal_uncapped,20250203,103590
R1_amt,causal_uncapped,20250203,000500
R1_amt,causal_uncapped,20250203,018290
R1_amt,causal_uncapped,20250203,097230
R1_amt,causal_uncapped,20250203,035510
R1_amt,causal_uncapped,20250203,100840
R1_amt,causal_uncapped,20250203,356680
R1_amt,causal_uncapped,20250203,115500
R1_amt,causal_uncapped,20250203,004870
R1_amt,causal_uncapped,20250203,267260
R1_amt,causal_uncapped,20250203,310210
R1_amt,causal_uncapped,20250203,323280
R1_amt,causal_uncapped,20250203,200350
R1_amt,causal_uncapped,20250203,000100
R1_amt,causal_uncapped,20250203,229640
R1_amt,causal_uncapped,20250203,007390
R1_amt,causal_uncapped,20250203,158430
R1_amt,causal_uncapped,20250203,000250
R1_amt,causal_uncapped,20250203,255220
R1_amt,original,20250304,012450
R1_amt,original,20250304,310210
R1_amt,original,20250304,161580
R1_amt,original,20250304,000150
R1_amt,original,20250304,277810
R1_amt,original,20250304,097230
R1_amt,original,20250304,042660
R1_amt,original,20250304,064350
R1_amt,original,20250304,010120
R1_amt,original,20250304,010140
R1_amt,original,20250304,272210
R1_amt,original,20250304,388720
R1_amt,original,20250304,005690
R1_amt,original,20250304,034020
R1_amt,original,20250304,018290
R1_amt,original,20250304,002410
R1_amt,original,20250304,092790
R1_amt,original,20250304,255220
R1_amt,original,20250304,000880
R1_amt,original,20250304,356680
R1_amt,causal_uncapped,20250304,012450
R1_amt,causal_uncapped,20250304,310210
R1_amt,causal_uncapped,20250304,161580
R1_amt,causal_uncapped,20250304,000150
R1_amt,causal_uncapped,20250304,277810
R1_amt,causal_uncapped,20250304,097230
R1_amt,causal_uncapped,20250304,042660
R1_amt,causal_uncapped,20250304,064350
R1_amt,causal_uncapped,20250304,010120
R1_amt,causal_uncapped,20250304,010140
R1_amt,causal_uncapped,20250304,272210
R1_amt,causal_uncapped,20250304,388720
R1_amt,causal_uncapped,20250304,005690
R1_amt,causal_uncapped,20250304,034020
R1_amt,causal_uncapped,20250304,018290
R1_amt,causal_uncapped,20250304,002410
R1_amt,causal_uncapped,20250304,092790
R1_amt,causal_uncapped,20250304,255220
R1_amt,causal_uncapped,20250304,000880
R1_amt,causal_uncapped,20250304,356680
R1_amt,original,20250401,065500
R1_amt,original,20250401,002630
R1_amt,original,20250401,011080
R1_amt,original,20250401,161580
R1_amt,original,20250401,277810
R1_amt,original,20250401,000150
R1_amt,original,20250401,012450
R1_amt,original,20250401,005690
R1_amt,original,20250401,310210
R1_amt,original,20250401,010140
R1_amt,original,20250401,062970
R1_amt,original,20250401,008830
R1_amt,original,20250401,030530
R1_amt,original,20250401,272210
R1_amt,original,20250401,025950
R1_amt,original,20250401,052220
R1_amt,original,20250401,045660
R1_amt,original,20250401,093240
R1_amt,original,20250401,064350
R1_amt,original,20250401,000880
R1_amt,causal_uncapped,20250401,065500
R1_amt,causal_uncapped,20250401,002630
R1_amt,causal_uncapped,20250401,011080
R1_amt,causal_uncapped,20250401,161580
R1_amt,causal_uncapped,20250401,277810
R1_amt,causal_uncapped,20250401,000150
R1_amt,causal_uncapped,20250401,012450
R1_amt,causal_uncapped,20250401,005690
R1_amt,causal_uncapped,20250401,310210
R1_amt,causal_uncapped,20250401,010140
R1_amt,causal_uncapped,20250401,062970
R1_amt,causal_uncapped,20250401,008830
R1_amt,causal_uncapped,20250401,030530
R1_amt,causal_uncapped,20250401,272210
R1_amt,causal_uncapped,20250401,025950
R1_amt,causal_uncapped,20250401,052220
R1_amt,causal_uncapped,20250401,045660
R1_amt,causal_uncapped,20250401,093240
R1_amt,causal_uncapped,20250401,064350
R1_amt,causal_uncapped,20250401,000880
R1_amt,original,20250502,389470
R1_amt,original,20250502,087010
R1_amt,original,20250502,329180
R1_amt,original,20250502,272210
R1_amt,original,20250502,119850
R1_amt,original,20250502,009540
R1_amt,original,20250502,012450
R1_amt,original,20250502,000150
R1_amt,original,20250502,419530
R1_amt,original,20250502,310210
R1_amt,original,20250502,082740
R1_amt,original,20250502,000155
R1_amt,original,20250502,079550
R1_amt,original,20250502,064350
R1_amt,original,20250502,003230
R1_amt,original,20250502,034020
R1_amt,original,20250502,145020
R1_amt,original,20250502,347700
R1_amt,original,20250502,267260
R1_amt,original,20250502,071970
R1_amt,causal_uncapped,20250502,389470
R1_amt,causal_uncapped,20250502,087010
R1_amt,causal_uncapped,20250502,329180
R1_amt,causal_uncapped,20250502,272210
R1_amt,causal_uncapped,20250502,119850
R1_amt,causal_uncapped,20250502,009540
R1_amt,causal_uncapped,20250502,012450
R1_amt,causal_uncapped,20250502,000150
R1_amt,causal_uncapped,20250502,419530
R1_amt,causal_uncapped,20250502,310210
R1_amt,causal_uncapped,20250502,082740
R1_amt,causal_uncapped,20250502,000155
R1_amt,causal_uncapped,20250502,079550
R1_amt,causal_uncapped,20250502,064350
R1_amt,causal_uncapped,20250502,003230
R1_amt,causal_uncapped,20250502,034020
R1_amt,causal_uncapped,20250502,145020
R1_amt,causal_uncapped,20250502,347700
R1_amt,causal_uncapped,20250502,267260
R1_amt,causal_uncapped,20250502,071970
R1_amt,original,20250602,087010
R1_amt,original,20250602,000150
R1_amt,original,20250602,298040
R1_amt,original,20250602,108490
R1_amt,original,20250602,419530
R1_amt,original,20250602,000155
R1_amt,original,20250602,329180
R1_amt,original,20250602,053580
R1_amt,original,20250602,006800
R1_amt,original,20250602,034020
R1_amt,original,20250602,123330
R1_amt,original,20250602,030530
R1_amt,original,20250602,064350
R1_amt,original,20250602,389470
R1_amt,original,20250602,347850
R1_amt,original,20250602,402340
R1_amt,original,20250602,009540
R1_amt,original,20250602,180640
R1_amt,original,20250602,018290
R1_amt,original,20250602,119850
R1_amt,causal_uncapped,20250602,087010
R1_amt,causal_uncapped,20250602,000150
R1_amt,causal_uncapped,20250602,298040
R1_amt,causal_uncapped,20250602,108490
R1_amt,causal_uncapped,20250602,419530
R1_amt,causal_uncapped,20250602,000155
R1_amt,causal_uncapped,20250602,329180
R1_amt,causal_uncapped,20250602,053580
R1_amt,causal_uncapped,20250602,006800
R1_amt,causal_uncapped,20250602,034020
R1_amt,causal_uncapped,20250602,123330
R1_amt,causal_uncapped,20250602,030530
R1_amt,causal_uncapped,20250602,064350
R1_amt,causal_uncapped,20250602,389470
R1_amt,causal_uncapped,20250602,347850
R1_amt,causal_uncapped,20250602,402340
R1_amt,causal_uncapped,20250602,009540
R1_amt,causal_uncapped,20250602,180640
R1_amt,causal_uncapped,20250602,018290
R1_amt,causal_uncapped,20250602,119850
R1_amt,original,20250701,000880
R1_amt,original,20250701,298040
R1_amt,original,20250701,267260
R1_amt,original,20250701,006800
R1_amt,original,20250701,000150
R1_amt,original,20250701,124500
R1_amt,original,20250701,402340
R1_amt,original,20250701,419530
R1_amt,original,20250701,034020
R1_amt,original,20250701,347850
R1_amt,original,20250701,010120
R1_amt,original,20250701,006260
R1_amt,original,20250701,347700
R1_amt,original,20250701,103590
R1_amt,original,20250701,158430
R1_amt,original,20250701,087010
R1_amt,original,20250701,000155
R1_amt,original,20250701,329180
R1_amt,original,20250701,071050
R1_amt,original,20250701,377300
R1_amt,causal_uncapped,20250701,030530
R1_amt,causal_uncapped,20250701,000880
R1_amt,causal_uncapped,20250701,298040
R1_amt,causal_uncapped,20250701,267260
R1_amt,causal_uncapped,20250701,006800
R1_amt,causal_uncapped,20250701,000150
R1_amt,causal_uncapped,20250701,124500
R1_amt,causal_uncapped,20250701,402340
R1_amt,causal_uncapped,20250701,419530
R1_amt,causal_uncapped,20250701,034020
R1_amt,causal_uncapped,20250701,347850
R1_amt,causal_uncapped,20250701,010120
R1_amt,causal_uncapped,20250701,006260
R1_amt,causal_uncapped,20250701,347700
R1_amt,causal_uncapped,20250701,103590
R1_amt,causal_uncapped,20250701,158430
R1_amt,causal_uncapped,20250701,087010
R1_amt,causal_uncapped,20250701,000155
R1_amt,causal_uncapped,20250701,329180
R1_amt,causal_uncapped,20250701,071050
R1_amt,original,20250801,347850
R1_amt,original,20250801,008970
R1_amt,original,20250801,087010
R1_amt,original,20250801,044490
R1_amt,original,20250801,267250
R1_amt,original,20250801,294570
R1_amt,original,20250801,002020
R1_amt,original,20250801,001270
R1_amt,original,20250801,071050
R1_amt,original,20250801,214370
R1_amt,original,20250801,329180
R1_amt,original,20250801,000880
R1_amt,original,20250801,204620
R1_amt,original,20250801,004800
R1_amt,original,20250801,060250
R1_amt,original,20250801,039490
R1_amt,original,20250801,006800
R1_amt,original,20250801,049470
R1_amt,original,20250801,000150
R1_amt,original,20250801,108490
R1_amt,causal_uncapped,20250801,347850
R1_amt,causal_uncapped,20250801,008970
R1_amt,causal_uncapped,20250801,087010
R1_amt,causal_uncapped,20250801,044490
R1_amt,causal_uncapped,20250801,267250
R1_amt,causal_uncapped,20250801,294570
R1_amt,causal_uncapped,20250801,002020
R1_amt,causal_uncapped,20250801,001270
R1_amt,causal_uncapped,20250801,071050
R1_amt,causal_uncapped,20250801,214370
R1_amt,causal_uncapped,20250801,329180
R1_amt,causal_uncapped,20250801,000880
R1_amt,causal_uncapped,20250801,204620
R1_amt,causal_uncapped,20250801,004800
R1_amt,causal_uncapped,20250801,060250
R1_amt,causal_uncapped,20250801,039490
R1_amt,causal_uncapped,20250801,006800
R1_amt,causal_uncapped,20250801,049470
R1_amt,causal_uncapped,20250801,000150
R1_amt,causal_uncapped,20250801,108490
R1_amt,original,20250901,347850
R1_amt,original,20250901,030530
R1_amt,original,20250901,087010
R1_amt,original,20250901,108490
R1_amt,original,20250901,009540
R1_amt,original,20250901,083650
R1_amt,original,20250901,034020
R1_amt,original,20250901,007660
R1_amt,original,20250901,015760
R1_amt,original,20250901,044490
R1_amt,original,20250901,329180
R1_amt,original,20250901,278470
R1_amt,original,20250901,298040
R1_amt,original,20250901,010120
R1_amt,original,20250901,445680
R1_amt,original,20250901,336260
R1_amt,original,20250901,356860
R1_amt,original,20250901,267250
R1_amt,original,20250901,002020
R1_amt,original,20250901,071050
R1_amt,causal_uncapped,20250901,347850
R1_amt,causal_uncapped,20250901,030530
R1_amt,causal_uncapped,20250901,087010
R1_amt,causal_uncapped,20250901,108490
R1_amt,causal_uncapped,20250901,009540
R1_amt,causal_uncapped,20250901,083650
R1_amt,causal_uncapped,20250901,034020
R1_amt,causal_uncapped,20250901,007660
R1_amt,causal_uncapped,20250901,015760
R1_amt,causal_uncapped,20250901,044490
R1_amt,causal_uncapped,20250901,329180
R1_amt,causal_uncapped,20250901,278470
R1_amt,causal_uncapped,20250901,298040
R1_amt,causal_uncapped,20250901,010120
R1_amt,causal_uncapped,20250901,445680
R1_amt,causal_uncapped,20250901,336260
R1_amt,causal_uncapped,20250901,356860
R1_amt,causal_uncapped,20250901,267250
R1_amt,causal_uncapped,20250901,002020
R1_amt,causal_uncapped,20250901,071050
R1_amt,original,20251001,108490
R1_amt,original,20251001,356860
R1_amt,original,20251001,030530
R1_amt,original,20251001,347850
R1_amt,original,20251001,402340
R1_amt,original,20251001,445680
R1_amt,original,20251001,000660
R1_amt,original,20251001,437730
R1_amt,original,20251001,319400
R1_amt,original,20251001,267260
R1_amt,original,20251001,160190
R1_amt,original,20251001,290650
R1_amt,original,20251001,332570
R1_amt,original,20251001,298040
R1_amt,original,20251001,090360
R1_amt,original,20251001,041190
R1_amt,original,20251001,090710
R1_amt,original,20251001,012450
R1_amt,original,20251001,214370
R1_amt,original,20251001,087010
R1_amt,causal_uncapped,20251001,108490
R1_amt,causal_uncapped,20251001,356860
R1_amt,causal_uncapped,20251001,030530
R1_amt,causal_uncapped,20251001,347850
R1_amt,causal_uncapped,20251001,402340
R1_amt,causal_uncapped,20251001,445680
R1_amt,causal_uncapped,20251001,000660
R1_amt,causal_uncapped,20251001,437730
R1_amt,causal_uncapped,20251001,319400
R1_amt,causal_uncapped,20251001,267260
R1_amt,causal_uncapped,20251001,160190
R1_amt,causal_uncapped,20251001,290650
R1_amt,causal_uncapped,20251001,332570
R1_amt,causal_uncapped,20251001,298040
R1_amt,causal_uncapped,20251001,090360
R1_amt,causal_uncapped,20251001,041190
R1_amt,causal_uncapped,20251001,090710
R1_amt,causal_uncapped,20251001,012450
R1_amt,causal_uncapped,20251001,214370
R1_amt,causal_uncapped,20251001,087010
R1_amt,original,20251103,108490
R1_amt,original,20251103,090710
R1_amt,original,20251103,347850
R1_amt,original,20251103,000660
R1_amt,original,20251103,090360
R1_amt,original,20251103,277810
R1_amt,original,20251103,000150
R1_amt,original,20251103,215100
R1_amt,original,20251103,298040
R1_amt,original,20251103,006800
R1_amt,original,20251103,062040
R1_amt,original,20251103,030530
R1_amt,original,20251103,267260
R1_amt,original,20251103,117730
R1_amt,original,20251103,034020
R1_amt,original,20251103,402340
R1_amt,original,20251103,199430
R1_amt,original,20251103,010120
R1_amt,original,20251103,000155
R1_amt,original,20251103,388720
R1_amt,causal_uncapped,20251103,108490
R1_amt,causal_uncapped,20251103,090710
R1_amt,causal_uncapped,20251103,347850
R1_amt,causal_uncapped,20251103,000660
R1_amt,causal_uncapped,20251103,090360
R1_amt,causal_uncapped,20251103,277810
R1_amt,causal_uncapped,20251103,000150
R1_amt,causal_uncapped,20251103,215100
R1_amt,causal_uncapped,20251103,298040
R1_amt,causal_uncapped,20251103,006800
R1_amt,causal_uncapped,20251103,062040
R1_amt,causal_uncapped,20251103,030530
R1_amt,causal_uncapped,20251103,267260
R1_amt,causal_uncapped,20251103,117730
R1_amt,causal_uncapped,20251103,034020
R1_amt,causal_uncapped,20251103,402340
R1_amt,causal_uncapped,20251103,199430
R1_amt,causal_uncapped,20251103,010170
R1_amt,causal_uncapped,20251103,010120
R1_amt,causal_uncapped,20251103,000155
R1_amt,original,20251201,098460
R1_amt,original,20251201,007660
R1_amt,original,20251201,950160
R1_amt,original,20251201,402340
R1_amt,original,20251201,010120
R1_amt,original,20251201,058610
R1_amt,original,20251201,115180
R1_amt,original,20251201,397030
R1_amt,original,20251201,049630
R1_amt,original,20251201,090710
R1_amt,original,20251201,389470
R1_amt,original,20251201,000660
R1_amt,original,20251201,030530
R1_amt,original,20251201,108490
R1_amt,original,20251201,005690
R1_amt,original,20251201,277810
R1_amt,original,20251201,007810
R1_amt,original,20251201,394800
R1_amt,original,20251201,000150
R1_amt,original,20251201,267250
R1_amt,causal_uncapped,20251201,098460
R1_amt,causal_uncapped,20251201,007660
R1_amt,causal_uncapped,20251201,950160
R1_amt,causal_uncapped,20251201,402340
R1_amt,causal_uncapped,20251201,010120
R1_amt,causal_uncapped,20251201,058610
R1_amt,causal_uncapped,20251201,115180
R1_amt,causal_uncapped,20251201,397030
R1_amt,causal_uncapped,20251201,049630
R1_amt,causal_uncapped,20251201,090710
R1_amt,causal_uncapped,20251201,389470
R1_amt,causal_uncapped,20251201,000660
R1_amt,causal_uncapped,20251201,030530
R1_amt,causal_uncapped,20251201,108490
R1_amt,causal_uncapped,20251201,005690
R1_amt,causal_uncapped,20251201,277810
R1_amt,causal_uncapped,20251201,007810
R1_amt,causal_uncapped,20251201,394800
R1_amt,causal_uncapped,20251201,000150
R1_amt,causal_uncapped,20251201,267250
R1_amt,original,20260102,090710
R1_amt,original,20260102,319400
R1_amt,original,20260102,000660
R1_amt,original,20260102,402340
R1_amt,original,20260102,049630
R1_amt,original,20260102,030530
R1_amt,original,20260102,101170
R1_amt,original,20260102,277810
R1_amt,original,20260102,058610
R1_amt,original,20260102,080220
R1_amt,original,20260102,466100
R1_amt,original,20260102,007660
R1_amt,original,20260102,108490
R1_amt,original,20260102,043260
R1_amt,original,20260102,005930
R1_amt,original,20260102,347700
R1_amt,original,20260102,317830
R1_amt,original,20260102,100790
R1_amt,original,20260102,397030
R1_amt,original,20260102,098460
R1_amt,causal_uncapped,20260102,090710
R1_amt,causal_uncapped,20260102,319400
R1_amt,causal_uncapped,20260102,000660
R1_amt,causal_uncapped,20260102,402340
R1_amt,causal_uncapped,20260102,049630
R1_amt,causal_uncapped,20260102,030530
R1_amt,causal_uncapped,20260102,101170
R1_amt,causal_uncapped,20260102,277810
R1_amt,causal_uncapped,20260102,058610
R1_amt,causal_uncapped,20260102,080220
R1_amt,causal_uncapped,20260102,466100
R1_amt,causal_uncapped,20260102,007660
R1_amt,causal_uncapped,20260102,108490
R1_amt,causal_uncapped,20260102,043260
R1_amt,causal_uncapped,20260102,005930
R1_amt,causal_uncapped,20260102,347700
R1_amt,causal_uncapped,20260102,317830
R1_amt,causal_uncapped,20260102,100790
R1_amt,causal_uncapped,20260102,397030
R1_amt,causal_uncapped,20260102,098460
R1_amt,original,20260202,402340
R1_amt,original,20260202,000660
R1_amt,original,20260202,298040
R1_amt,original,20260202,108490
R1_amt,original,20260202,006800
R1_amt,original,20260202,058610
R1_amt,original,20260202,007810
R1_amt,original,20260202,032820
R1_amt,original,20260202,347700
R1_amt,original,20260202,080220
R1_amt,original,20260202,388720
R1_amt,original,20260202,010170
R1_amt,original,20260202,124500
R1_amt,original,20260202,277810
R1_amt,original,20260202,140410
R1_amt,original,20260202,039490
R1_amt,original,20260202,098460
R1_amt,original,20260202,950160
R1_amt,original,20260202,084370
R1_amt,original,20260202,353200
R1_amt,causal_uncapped,20260202,402340
R1_amt,causal_uncapped,20260202,000660
R1_amt,causal_uncapped,20260202,298040
R1_amt,causal_uncapped,20260202,108490
R1_amt,causal_uncapped,20260202,006800
R1_amt,causal_uncapped,20260202,058610
R1_amt,causal_uncapped,20260202,007810
R1_amt,causal_uncapped,20260202,032820
R1_amt,causal_uncapped,20260202,347700
R1_amt,causal_uncapped,20260202,080220
R1_amt,causal_uncapped,20260202,388720
R1_amt,causal_uncapped,20260202,010170
R1_amt,causal_uncapped,20260202,124500
R1_amt,causal_uncapped,20260202,277810
R1_amt,causal_uncapped,20260202,140410
R1_amt,causal_uncapped,20260202,039490
R1_amt,causal_uncapped,20260202,098460
R1_amt,causal_uncapped,20260202,950160
R1_amt,causal_uncapped,20260202,084370
R1_amt,causal_uncapped,20260202,353200
R1_amt,original,20260303,000250
R1_amt,original,20260303,000720
R1_amt,original,20260303,006800
R1_amt,original,20260303,402340
R1_amt,original,20260303,043260
R1_amt,original,20260303,000660
R1_amt,original,20260303,000150
R1_amt,original,20260303,042700
R1_amt,original,20260303,005930
R1_amt,original,20260303,001440
R1_amt,original,20260303,298040
R1_amt,original,20260303,034020
R1_amt,original,20260303,080220
R1_amt,original,20260303,187660
R1_amt,original,20260303,010120
R1_amt,original,20260303,005935
R1_amt,original,20260303,005380
R1_amt,original,20260303,103590
R1_amt,original,20260303,039030
R1_amt,original,20260303,001510
R1_amt,causal_uncapped,20260303,000250
R1_amt,causal_uncapped,20260303,000720
R1_amt,causal_uncapped,20260303,006800
R1_amt,causal_uncapped,20260303,402340
R1_amt,causal_uncapped,20260303,043260
R1_amt,causal_uncapped,20260303,000660
R1_amt,causal_uncapped,20260303,000150
R1_amt,causal_uncapped,20260303,042700
R1_amt,causal_uncapped,20260303,005930
R1_amt,causal_uncapped,20260303,001440
R1_amt,causal_uncapped,20260303,298040
R1_amt,causal_uncapped,20260303,034020
R1_amt,causal_uncapped,20260303,080220
R1_amt,causal_uncapped,20260303,187660
R1_amt,causal_uncapped,20260303,010120
R1_amt,causal_uncapped,20260303,005935
R1_amt,causal_uncapped,20260303,005380
R1_amt,causal_uncapped,20260303,103590
R1_amt,causal_uncapped,20260303,039030
R1_amt,causal_uncapped,20260303,001510
