ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level
011930,신성이엔지,,29100,23.6,16.2,11.8,-41.4,112.9,-11.3,-29.5,25.4,-21.0,-15.0,34.0,1.87,49700,13670,10,True,True,False,1265935,965765,350.3,364.7,346.2,1.31,3,False,True,False,False,5일선회복,84.4,23.6,-3.9,1.7,-41.5,True,8,강세,-4,0,-1,-3,71.1,25.4,1504.69,,2.15,-91914.0,-91914.0,-91914.0,10,10,1.0,105.4,101.4,011930,00136271,0,3,0,0,,[20260225] [기재정정]주식병합결정               (20260225802016) || [20260220] [기재정정]주식병합결정               (20260220800510) || [20260220] 주식병합결정               (20260220800309),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260225802016 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260220800510 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260220800309,,,,20260225802016 || 20260220800510 || 20260220800309,주의
002360,SH에너지화학,,2620,0.0,9.4,-37.8,-56.7,4.0,-26.8,-30.7,-34.7,-25.2,-32.5,-34.3,5.99,6050,2520,5,True,False,False,157017,68098,9.4,4.4,2.2,2.31,0,False,False,False,False,-,100.0,-3.4,-0.8,-2.7,1.2,True,0,강세,-4,0,-1,-3,71.1,25.4,1504.69,,2.15,-91914.0,-91914.0,-91914.0,10,10,1.0,105.0,101.0,002360,00136457,0,1,0,0,,[20260227] 주식병합결정               (20260227801434),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260227801434,,,,20260227801434,주의
004410,서울식품,,1211,0.0,4.3,-29.8,-57.2,1.5,-23.4,-25.2,-29.6,-21.4,-28.7,-24.9,4.0,2830,1193,5,True,False,False,920797,365803,16.2,12.2,5.2,2.52,0,False,False,False,False,-,97.6,-3.0,-1.7,-7.8,-0.7,True,0,강세,-4,0,-1,-3,71.1,25.4,1504.69,,2.15,-91914.0,-91914.0,-91914.0,10,10,1.0,102.6,98.6,004410,00130879,0,5,0,0,,[20260320] [기재정정]주식병합결정               (20260320800114) || [20260312] 주식병합결정               (20260312800073) || [20260130] 유상증자또는주식관련사채등의발행결과(자율공시)               (20260130801408),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260320800114 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260312800073 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260130801408,,,,20260320800114 || 20260312800073 || 20260130801408,주의
013360,일성건설,,1524,26.5,10.6,20.4,-49.3,27.9,-3.8,-24.9,-23.5,-11.6,-18.1,-10.9,0.59,3005,1192,5,False,True,False,177326,429945,3.9,2.7,7.8,0.41,3,False,True,False,False,5일선회복,78.9,0.2,0.2,-4.5,0.2,True,15,강세,-4,0,-1,-3,71.1,25.4,1504.69,,2.15,-91914.0,-91914.0,-91914.0,10,10,1.0,101.9,97.9,013360,00146232,0,0,0,0,,,,,,,,,,,안전
001620,케이비아이동국실업,,2650,18.2,10.4,6.8,-45.0,18.0,-7.0,-16.9,-15.9,-13.4,-15.7,-3.0,1.97,4820,2245,10,True,True,False,96535,39039,1.9,2.6,1.1,2.47,0,False,False,False,False,-,83.5,-0.5,0.3,-1.1,0.6,True,8,강세,-4,0,-1,-3,71.1,25.4,1504.69,,2.15,-91914.0,-91914.0,-91914.0,10,10,1.0,101.5,97.5,001620,00114765,0,1,0,0,,[20260310] 주식병합결정               (20260310800693),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260310800693,,,,20260310800693,주의
095720,웅진씽크빅,,1707,6.0,13.2,12.1,-64.9,5.7,-9.3,-25.9,-26.5,-19.5,-23.0,-37.5,2.05,4864,1615,10,True,True,False,124850,61979,2.1,2.1,1.2,2.01,3,False,True,False,False,5일선회복,87.6,-1.8,-0.0,-5.7,-1.4,True,0,강세,-4,0,-1,-3,71.1,25.4,1504.69,,2.15,-91914.0,-91914.0,-91914.0,10,10,1.0,100.6,96.6,095720,00628189,0,1,0,0,,[20260311] 주식병합결정               (20260311802526),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260311802526,,,,20260311802526,주의
000890,보해양조,,1540,3.1,1.7,-5.9,-45.3,0.7,-27.0,-28.9,-38.3,-23.3,-26.5,-29.2,2.51,2815,1530,5,True,False,False,280793,87273,3.3,4.5,1.5,3.22,0,False,False,False,False,-,95.1,-2.1,-1.6,-2.3,0.1,True,0,강세,-4,0,-1,-3,71.1,25.4,1504.69,,2.15,-91914.0,-91914.0,-91914.0,10,10,1.0,100.1,96.1,000890,00123541,0,1,0,0,,[20260305] 주식병합결정               (20260305801205),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260305801205,,,,20260305801205,주의
023810,인팩,,6460,16.0,14.3,15.4,-52.4,15.4,-6.2,-31.1,-21.3,-18.6,-19.4,-15.2,0.88,13560,5600,5,False,True,False,79435,98106,5.2,5.1,7.9,0.81,3,False,True,False,False,5일선회복,82.8,5.1,0.0,-1.0,-0.0,True,8,강세,-4,0,-1,-3,71.1,25.4,1504.69,,2.15,-91914.0,-91914.0,-91914.0,10,10,1.0,98.8,94.8,023810,00180795,0,0,0,0,,,,,,,,,,,안전
009460,한창제지,,2165,10.6,7.5,-2.1,-45.4,2.1,-6.7,-19.4,-12.5,-16.5,-19.0,-22.8,2.11,3965,2120,10,True,True,False,57206,32586,1.4,1.3,0.8,1.76,0,False,False,False,False,-,88.4,-0.4,-0.0,-0.7,-0.3,True,0,강세,-4,0,-1,-3,71.1,25.4,1504.69,,2.15,-91914.0,-91914.0,-91914.0,10,10,1.0,98.4,94.4,009460,00163761,0,3,0,0,,[20260224] 주식병합결정               (20260224800300) || [20250813] 유상증자또는주식관련사채등의발행결과(자율공시)               (20250813800352) || [20250805] 주요사항보고서(전환사채권발행결정) (20250805000155),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260224800300 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250813800352 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250805000155,,,,20260224800300 || 20250813800352 || 20250805000155,주의
008350,남선알미늄,,1626,21.9,8.3,12.5,-53.3,62.6,-7.1,-32.9,27.7,-16.9,-16.9,19.8,0.38,3485,1000,5,False,True,False,4531589,10213935,63.4,76.2,206.3,0.44,0,False,False,False,False,-,85.0,21.0,-0.1,23.7,0.7,True,8,강세,-4,0,-1,-3,71.1,25.4,1504.69,,2.15,-91914.0,-91914.0,-91914.0,10,10,1.0,98.0,94.0,008350,00107224,0,0,0,0,,,,,,,,,,,안전
